event_id,user_id,department,tool,feature,event_date,session_duration_mins,actions_taken,month
EVT00900,USR0248,Finance,Power BI,Project Management,2025-03-19,29.5,7,2025-03
EVT00901,USR0123,Technology,SharePoint,Analytics Portal,2025-01-04,40.9,0,2025-01
EVT00902,USR0261,HR,Power BI,File Sharing,2025-05-17,35.8,7,2025-05
EVT00903,USR0217,Operations,OneDrive,Analytics Portal,2025-02-02,33.8,17,2025-02
EVT00904,USR0298,HR,OneDrive,Document Collaboration,2025-03-12,8.9,5,2025-03
EVT00905,USR0203,Finance,SharePoint,Analytics Portal,2025-01-12,8.8,6,2025-01
EVT00906,USR0125,Technology,Viva Insights,Analytics Portal,2025-01-14,43.1,2,2025-01
EVT00907,USR0193,Finance,Microsoft Teams,File Sharing,2025-05-22,8.2,4,2025-05
EVT00908,USR0133,Operations,SharePoint,Video Conferencing,2025-03-16,17.5,0,2025-03
EVT00909,USR0137,Finance,OneDrive,File Sharing,2025-06-28,12.8,7,2025-06
EVT00910,USR0209,Operations,SharePoint,Analytics Portal,2025-02-02,14.8,7,2025-02
EVT00911,USR0280,Marketing,Viva Insights,Team Chat,2025-06-13,8.5,0,2025-06
EVT00912,USR0161,Marketing,OneDrive,Analytics Portal,2025-05-06,10.6,7,2025-05
EVT00913,USR0155,Sales,Viva Insights,Document Collaboration,2025-01-27,18.9,3,2025-01
EVT00914,USR0149,Technology,Microsoft Teams,Document Collaboration,2025-01-04,11.1,4,2025-01
EVT00915,USR0217,Operations,Viva Insights,Project Management,2025-05-27,30.1,8,2025-05
EVT00916,USR0010,Finance,OneDrive,Analytics Portal,2025-03-14,4.5,13,2025-03
EVT00917,USR0035,Marketing,SharePoint,File Sharing,2025-05-01,37.6,5,2025-05
EVT00918,USR0049,Finance,Microsoft Teams,File Sharing,2025-05-03,22.8,5,2025-05
EVT00919,USR0074,Marketing,Viva Insights,Document Collaboration,2025-04-23,22.3,1,2025-04
EVT00920,USR0164,HR,Microsoft Teams,File Sharing,2025-03-29,13.2,1,2025-03
EVT00921,USR0182,Marketing,Viva Insights,Team Chat,2025-02-17,34.3,6,2025-02
EVT00922,USR0059,Legal,Microsoft Teams,Document Collaboration,2025-01-14,25.9,1,2025-01
EVT00923,USR0022,HR,SharePoint,Analytics Portal,2025-03-06,12.2,2,2025-03
EVT00924,USR0248,Finance,SharePoint,Video Conferencing,2025-05-03,39.0,12,2025-05
EVT00925,USR0030,Operations,Power BI,Project Management,2025-01-30,32.7,2,2025-01
EVT00926,USR0204,Legal,OneDrive,Document Collaboration,2025-01-17,12.6,6,2025-01
EVT00927,USR0197,Sales,SharePoint,Document Collaboration,2025-04-13,13.2,2,2025-04
EVT00928,USR0270,HR,Microsoft Teams,File Sharing,2025-05-06,45.8,11,2025-05
EVT00929,USR0039,HR,Viva Insights,Document Collaboration,2025-01-19,36.8,9,2025-01
EVT00930,USR0027,HR,Viva Insights,File Sharing,2025-05-28,30.2,3,2025-05
EVT00931,USR0281,Operations,OneDrive,File Sharing,2025-06-11,4.2,7,2025-06
EVT00932,USR0013,Technology,OneDrive,Document Collaboration,2025-06-25,2.5,13,2025-06
EVT00933,USR0219,HR,Viva Insights,File Sharing,2025-01-14,22.3,4,2025-01
EVT00934,USR0043,Legal,SharePoint,Project Management,2025-02-08,13.1,0,2025-02
EVT00935,USR0230,Operations,Viva Insights,Video Conferencing,2025-02-08,43.2,11,2025-02
EVT00936,USR0224,Marketing,SharePoint,Video Conferencing,2025-05-25,17.5,12,2025-05
EVT00937,USR0026,Operations,OneDrive,Team Chat,2025-03-19,47.7,8,2025-03
EVT00938,USR0052,Legal,Power BI,File Sharing,2025-01-22,10.7,0,2025-01
EVT00939,USR0126,HR,SharePoint,Video Conferencing,2025-03-05,9.7,3,2025-03
EVT00940,USR0047,HR,SharePoint,Video Conferencing,2025-01-31,28.1,5,2025-01
EVT00941,USR0239,HR,Power BI,Team Chat,2025-05-23,11.7,2,2025-05
EVT00942,USR0106,Sales,Microsoft Teams,Project Management,2025-04-17,18.0,6,2025-04
EVT00943,USR0008,HR,SharePoint,File Sharing,2025-06-05,2.2,5,2025-06
EVT00944,USR0282,Technology,Viva Insights,Video Conferencing,2025-06-02,7.8,2,2025-06
EVT00945,USR0185,HR,SharePoint,Document Collaboration,2025-06-08,27.8,2,2025-06
EVT00946,USR0101,Marketing,Microsoft Teams,Project Management,2025-02-27,14.0,5,2025-02
EVT00947,USR0039,HR,Power BI,Team Chat,2025-05-14,22.2,7,2025-05
EVT00948,USR0113,Legal,Microsoft Teams,Team Chat,2025-04-08,1.6,6,2025-04
EVT00949,USR0091,HR,Power BI,Document Collaboration,2025-04-26,12.4,1,2025-04
EVT00950,USR0227,HR,Viva Insights,Project Management,2025-04-24,11.9,9,2025-04
EVT00951,USR0042,Marketing,OneDrive,Team Chat,2025-03-18,14.1,5,2025-03
EVT00952,USR0236,Operations,Viva Insights,Project Management,2025-05-31,2.0,7,2025-05
EVT00953,USR0225,Operations,Viva Insights,File Sharing,2025-04-20,25.2,1,2025-04
EVT00954,USR0047,HR,SharePoint,Video Conferencing,2025-03-20,27.9,2,2025-03
EVT00955,USR0294,Legal,Viva Insights,Document Collaboration,2025-05-26,4.4,1,2025-05
EVT00956,USR0288,Legal,OneDrive,Project Management,2025-06-08,3.8,3,2025-06
EVT00957,USR0297,Technology,Microsoft Teams,Project Management,2025-01-16,55.6,5,2025-01
EVT00958,USR0064,Legal,Viva Insights,Analytics Portal,2025-06-06,15.7,5,2025-06
EVT00959,USR0057,Operations,Microsoft Teams,Document Collaboration,2025-01-26,13.5,3,2025-01
EVT00960,USR0063,Marketing,Viva Insights,Analytics Portal,2025-02-23,4.6,1,2025-02
EVT00961,USR0075,Marketing,Viva Insights,Video Conferencing,2025-06-10,39.1,1,2025-06
EVT00962,USR0072,Legal,Viva Insights,Video Conferencing,2025-02-24,23.5,5,2025-02
EVT00963,USR0025,Operations,OneDrive,Team Chat,2025-03-09,20.6,10,2025-03
EVT00964,USR0259,Technology,Power BI,Analytics Portal,2025-06-19,7.2,1,2025-06
EVT00965,USR0130,Sales,Microsoft Teams,Project Management,2025-01-21,7.1,3,2025-01
EVT00966,USR0052,Legal,Microsoft Teams,Document Collaboration,2025-02-10,13.3,2,2025-02
EVT00967,USR0042,Marketing,SharePoint,Analytics Portal,2025-03-03,28.7,12,2025-03
EVT00968,USR0072,Legal,Microsoft Teams,Video Conferencing,2025-02-14,21.0,4,2025-02
EVT00969,USR0113,Legal,Viva Insights,Team Chat,2025-05-22,7.1,3,2025-05
EVT00970,USR0023,Sales,Power BI,Analytics Portal,2025-01-20,16.3,1,2025-01
EVT00971,USR0107,Legal,Viva Insights,Document Collaboration,2025-02-10,15.6,4,2025-02
EVT00972,USR0160,Operations,Viva Insights,Document Collaboration,2025-01-01,22.8,4,2025-01
EVT00973,USR0291,Marketing,OneDrive,Video Conferencing,2025-04-15,54.4,6,2025-04
EVT00974,USR0224,Marketing,Power BI,Analytics Portal,2025-04-26,7.9,13,2025-04
EVT00975,USR0267,Marketing,Viva Insights,Analytics Portal,2025-06-26,27.2,2,2025-06
EVT00976,USR0198,Sales,Power BI,Video Conferencing,2025-06-02,18.7,8,2025-06
EVT00977,USR0146,HR,SharePoint,File Sharing,2025-05-01,31.9,13,2025-05
EVT00978,USR0275,Technology,OneDrive,Analytics Portal,2025-03-16,8.3,14,2025-03
EVT00979,USR0035,Marketing,SharePoint,File Sharing,2025-01-09,22.6,5,2025-01
EVT00980,USR0005,Marketing,Power BI,Analytics Portal,2025-03-01,48.5,4,2025-03
EVT00981,USR0115,Technology,OneDrive,Analytics Portal,2025-03-15,48.0,6,2025-03
EVT00982,USR0272,Operations,Power BI,Analytics Portal,2025-06-30,20.0,2,2025-06
EVT00983,USR0124,Marketing,Microsoft Teams,Analytics Portal,2025-03-14,30.0,6,2025-03
EVT00984,USR0241,Finance,Viva Insights,Project Management,2025-06-29,25.9,3,2025-06
EVT00985,USR0160,Operations,Microsoft Teams,Document Collaboration,2025-04-27,13.6,2,2025-04
EVT00986,USR0166,Sales,SharePoint,Project Management,2025-01-19,4.7,10,2025-01
EVT00987,USR0119,Sales,Power BI,Analytics Portal,2025-06-25,6.9,9,2025-06
EVT00988,USR0084,Finance,Microsoft Teams,Team Chat,2025-03-01,44.8,6,2025-03
EVT00989,USR0112,Legal,Viva Insights,Document Collaboration,2025-03-09,6.8,6,2025-03
EVT00990,USR0153,Legal,Viva Insights,Team Chat,2025-06-10,25.7,8,2025-06
EVT00991,USR0016,Marketing,SharePoint,File Sharing,2025-05-31,30.4,8,2025-05
EVT00992,USR0004,Operations,Viva Insights,Team Chat,2025-06-19,29.5,8,2025-06
EVT00993,USR0087,Technology,SharePoint,Document Collaboration,2025-02-20,27.5,4,2025-02
EVT00994,USR0199,Technology,SharePoint,Project Management,2025-04-19,38.2,4,2025-04
EVT00995,USR0074,Marketing,Power BI,Analytics Portal,2025-01-30,10.6,8,2025-01
EVT00996,USR0235,Marketing,Microsoft Teams,Video Conferencing,2025-05-20,6.9,1,2025-05
EVT00997,USR0070,Finance,Microsoft Teams,Project Management,2025-02-27,2.0,4,2025-02
EVT00998,USR0001,Legal,SharePoint,Video Conferencing,2025-06-15,25.8,7,2025-06
EVT00999,USR0095,Marketing,Microsoft Teams,Analytics Portal,2025-02-08,4.7,0,2025-02
EVT01000,USR0201,Finance,Power BI,Document Collaboration,2025-03-10,62.0,11,2025-03
EVT01001,USR0238,Sales,OneDrive,File Sharing,2025-02-06,9.6,11,2025-02
EVT01002,USR0276,Finance,Microsoft Teams,Analytics Portal,2025-01-19,6.5,1,2025-01
EVT01003,USR0013,Technology,SharePoint,File Sharing,2025-01-16,20.8,14,2025-01
EVT01004,USR0028,Finance,Power BI,Analytics Portal,2025-02-12,38.9,10,2025-02
EVT01005,USR0262,Sales,SharePoint,Project Management,2025-03-20,1.8,11,2025-03
EVT01006,USR0025,Operations,Viva Insights,Analytics Portal,2025-06-02,57.6,7,2025-06
EVT01007,USR0164,HR,Viva Insights,Document Collaboration,2025-05-26,14.2,4,2025-05
EVT01008,USR0257,Operations,Microsoft Teams,File Sharing,2025-03-15,11.0,3,2025-03
EVT01009,USR0095,Marketing,SharePoint,Team Chat,2025-04-23,18.8,0,2025-04
EVT01010,USR0074,Marketing,Viva Insights,Team Chat,2025-02-01,23.1,4,2025-02
EVT01011,USR0015,Finance,OneDrive,Project Management,2025-04-30,10.5,12,2025-04
EVT01012,USR0274,Finance,SharePoint,Document Collaboration,2025-06-26,17.8,0,2025-06
EVT01013,USR0266,HR,OneDrive,Team Chat,2025-03-19,6.7,1,2025-03
EVT01014,USR0092,Marketing,Power BI,Analytics Portal,2025-06-29,16.6,2,2025-06
EVT01015,USR0035,Marketing,OneDrive,Document Collaboration,2025-04-14,26.8,4,2025-04
EVT01016,USR0164,HR,SharePoint,Document Collaboration,2025-03-11,4.0,3,2025-03
EVT01017,USR0027,HR,OneDrive,Team Chat,2025-05-09,1.1,2,2025-05
EVT01018,USR0085,Marketing,SharePoint,Team Chat,2025-05-19,9.3,13,2025-05
EVT01019,USR0112,Legal,Power BI,File Sharing,2025-05-07,13.3,4,2025-05
EVT01020,USR0229,Marketing,Viva Insights,Analytics Portal,2025-04-23,6.8,9,2025-04
EVT01021,USR0161,Marketing,SharePoint,Project Management,2025-01-21,9.4,6,2025-01
EVT01022,USR0181,Technology,SharePoint,Document Collaboration,2025-06-03,46.4,8,2025-06
EVT01023,USR0194,Marketing,Power BI,Document Collaboration,2025-01-11,5.0,0,2025-01
EVT01024,USR0154,Marketing,Power BI,Document Collaboration,2025-04-21,12.2,3,2025-04
EVT01025,USR0006,Finance,Viva Insights,Video Conferencing,2025-03-24,4.7,2,2025-03
EVT01026,USR0089,Technology,Microsoft Teams,Video Conferencing,2025-06-04,16.4,9,2025-06
EVT01027,USR0273,Finance,SharePoint,Analytics Portal,2025-03-06,17.3,3,2025-03
EVT01028,USR0231,Sales,Viva Insights,Team Chat,2025-01-07,8.0,3,2025-01
EVT01029,USR0002,Sales,Microsoft Teams,Document Collaboration,2025-01-24,1.8,4,2025-01
EVT01030,USR0284,Sales,Viva Insights,Video Conferencing,2025-02-28,8.1,6,2025-02
EVT01031,USR0126,HR,Viva Insights,Team Chat,2025-06-22,17.2,5,2025-06
EVT01032,USR0217,Operations,Microsoft Teams,File Sharing,2025-05-28,14.5,13,2025-05
EVT01033,USR0130,Sales,OneDrive,Project Management,2025-05-31,17.3,2,2025-05
EVT01034,USR0122,Sales,Microsoft Teams,Video Conferencing,2025-01-06,8.3,2,2025-01
EVT01035,USR0286,Legal,Viva Insights,Project Management,2025-06-22,22.3,8,2025-06
EVT01036,USR0188,HR,SharePoint,Analytics Portal,2025-03-10,24.8,4,2025-03
EVT01037,USR0249,Sales,SharePoint,Team Chat,2025-05-28,35.0,7,2025-05
EVT01038,USR0300,HR,Microsoft Teams,File Sharing,2025-01-11,13.6,5,2025-01
EVT01039,USR0004,Operations,Microsoft Teams,File Sharing,2025-02-14,34.7,1,2025-02
EVT01040,USR0149,Technology,SharePoint,Video Conferencing,2025-05-01,44.6,4,2025-05
EVT01041,USR0147,HR,OneDrive,Analytics Portal,2025-05-13,18.9,2,2025-05
EVT01042,USR0048,Finance,OneDrive,Analytics Portal,2025-06-16,14.0,5,2025-06
EVT01043,USR0244,Finance,Viva Insights,Team Chat,2025-04-24,41.0,9,2025-04
EVT01044,USR0123,Technology,SharePoint,File Sharing,2025-03-13,61.1,9,2025-03
EVT01045,USR0148,Sales,Viva Insights,Project Management,2025-02-16,5.6,1,2025-02
EVT01046,USR0213,Operations,SharePoint,Project Management,2025-05-30,17.5,5,2025-05
EVT01047,USR0209,Operations,Power BI,Team Chat,2025-04-22,26.7,7,2025-04
EVT01048,USR0267,Marketing,SharePoint,Analytics Portal,2025-06-12,33.2,7,2025-06
EVT01049,USR0244,Finance,Power BI,Video Conferencing,2025-05-06,8.3,6,2025-05
EVT01050,USR0101,Marketing,Microsoft Teams,Analytics Portal,2025-01-24,7.4,6,2025-01
EVT01051,USR0243,Marketing,SharePoint,File Sharing,2025-05-01,14.1,11,2025-05
EVT01052,USR0185,HR,Viva Insights,Video Conferencing,2025-03-31,35.9,4,2025-03
EVT01053,USR0126,HR,OneDrive,Video Conferencing,2025-04-15,12.2,1,2025-04
EVT01054,USR0069,Technology,SharePoint,Team Chat,2025-03-27,45.0,16,2025-03
EVT01055,USR0275,Technology,OneDrive,Project Management,2025-03-24,39.3,7,2025-03
EVT01056,USR0240,Operations,Power BI,Analytics Portal,2025-06-21,42.7,13,2025-06
EVT01057,USR0045,Legal,SharePoint,Project Management,2025-01-27,12.5,0,2025-01
EVT01058,USR0296,Technology,Viva Insights,Team Chat,2025-02-11,16.7,5,2025-02
EVT01059,USR0060,Finance,SharePoint,Document Collaboration,2025-03-26,30.1,3,2025-03
EVT01060,USR0213,Operations,OneDrive,Video Conferencing,2025-04-16,13.1,1,2025-04
EVT01061,USR0060,Finance,Microsoft Teams,File Sharing,2025-06-27,8.7,9,2025-06
EVT01062,USR0213,Operations,OneDrive,Analytics Portal,2025-05-07,20.4,0,2025-05
EVT01063,USR0018,Technology,Power BI,Team Chat,2025-03-15,13.1,10,2025-03
EVT01064,USR0129,Legal,OneDrive,Analytics Portal,2025-06-19,1.1,8,2025-06
EVT01065,USR0100,HR,Microsoft Teams,Team Chat,2025-04-13,8.4,9,2025-04
EVT01066,USR0134,Finance,Microsoft Teams,File Sharing,2025-05-21,9.5,5,2025-05
EVT01067,USR0276,Finance,Viva Insights,Document Collaboration,2025-01-10,25.6,3,2025-01
EVT01068,USR0210,Sales,Microsoft Teams,Project Management,2025-04-27,29.4,6,2025-04
EVT01069,USR0212,Finance,SharePoint,File Sharing,2025-01-23,51.7,6,2025-01
EVT01070,USR0093,Technology,Viva Insights,File Sharing,2025-03-22,37.7,3,2025-03
EVT01071,USR0157,Operations,Viva Insights,Analytics Portal,2025-03-06,1.9,7,2025-03
EVT01072,USR0242,Legal,OneDrive,Analytics Portal,2025-03-24,19.1,1,2025-03
EVT01073,USR0277,Marketing,OneDrive,Team Chat,2025-01-30,6.3,4,2025-01
EVT01074,USR0205,Technology,Power BI,Document Collaboration,2025-04-14,14.7,11,2025-04
EVT01075,USR0035,Marketing,OneDrive,Team Chat,2025-05-12,20.2,3,2025-05
EVT01076,USR0141,Technology,SharePoint,Video Conferencing,2025-01-01,15.6,15,2025-01
EVT01077,USR0031,Operations,SharePoint,Video Conferencing,2025-06-18,29.6,1,2025-06
EVT01078,USR0225,Operations,Microsoft Teams,Project Management,2025-05-19,49.5,14,2025-05
EVT01079,USR0287,Sales,Microsoft Teams,Project Management,2025-04-29,18.3,5,2025-04
EVT01080,USR0209,Operations,Power BI,Team Chat,2025-04-16,29.4,8,2025-04
EVT01081,USR0076,Marketing,Viva Insights,File Sharing,2025-01-14,10.4,8,2025-01
EVT01082,USR0091,HR,Microsoft Teams,Team Chat,2025-02-18,17.2,2,2025-02
EVT01083,USR0300,HR,Power BI,Project Management,2025-05-13,2.6,5,2025-05
EVT01084,USR0073,HR,OneDrive,Video Conferencing,2025-04-03,4.2,4,2025-04
EVT01085,USR0023,Sales,Power BI,File Sharing,2025-06-09,20.4,8,2025-06
EVT01086,USR0026,Operations,Power BI,Document Collaboration,2025-05-08,35.5,7,2025-05
EVT01087,USR0048,Finance,SharePoint,File Sharing,2025-06-10,8.6,1,2025-06
EVT01088,USR0269,Finance,SharePoint,Video Conferencing,2025-04-24,16.0,2,2025-04
EVT01089,USR0209,Operations,Power BI,Team Chat,2025-01-14,22.2,0,2025-01
EVT01090,USR0023,Sales,OneDrive,Video Conferencing,2025-02-22,6.8,3,2025-02
EVT01091,USR0135,Marketing,Microsoft Teams,Analytics Portal,2025-03-10,20.7,3,2025-03
EVT01092,USR0054,Technology,SharePoint,Video Conferencing,2025-05-21,26.5,12,2025-05
EVT01093,USR0068,Operations,Power BI,Video Conferencing,2025-02-03,9.7,2,2025-02
EVT01094,USR0138,Legal,Microsoft Teams,Team Chat,2025-03-15,13.1,1,2025-03
EVT01095,USR0274,Finance,OneDrive,Team Chat,2025-04-23,1.3,2,2025-04
EVT01096,USR0043,Legal,Viva Insights,Team Chat,2025-06-28,16.2,3,2025-06
EVT01097,USR0274,Finance,Viva Insights,Document Collaboration,2025-05-05,35.8,3,2025-05
EVT01098,USR0092,Marketing,OneDrive,Analytics Portal,2025-02-01,16.0,1,2025-02
EVT01099,USR0277,Marketing,SharePoint,Analytics Portal,2025-01-08,21.5,5,2025-01
EVT01100,USR0077,Sales,Microsoft Teams,File Sharing,2025-06-11,24.1,4,2025-06
EVT01101,USR0110,Finance,OneDrive,Team Chat,2025-06-05,42.4,2,2025-06
EVT01102,USR0272,Operations,SharePoint,Team Chat,2025-03-03,9.2,0,2025-03
EVT01103,USR0127,Technology,SharePoint,Project Management,2025-02-10,45.1,12,2025-02
EVT01104,USR0187,HR,Viva Insights,Analytics Portal,2025-03-21,41.5,5,2025-03
EVT01105,USR0243,Marketing,Microsoft Teams,Project Management,2025-05-22,15.7,6,2025-05
EVT01106,USR0010,Finance,Power BI,Document Collaboration,2025-01-04,31.4,5,2025-01
EVT01107,USR0051,Technology,Power BI,Video Conferencing,2025-05-22,13.0,7,2025-05
EVT01108,USR0063,Marketing,Viva Insights,Video Conferencing,2025-04-15,22.3,10,2025-04
EVT01109,USR0231,Sales,Power BI,Document Collaboration,2025-01-24,1.4,2,2025-01
EVT01110,USR0008,HR,Microsoft Teams,Analytics Portal,2025-02-27,19.7,0,2025-02
EVT01111,USR0114,Technology,Power BI,Team Chat,2025-01-30,13.5,3,2025-01
EVT01112,USR0163,HR,Power BI,Project Management,2025-04-29,24.4,2,2025-04
EVT01113,USR0146,HR,OneDrive,File Sharing,2025-01-31,30.1,7,2025-01
EVT01114,USR0290,HR,Microsoft Teams,Project Management,2025-06-15,35.7,2,2025-06
EVT01115,USR0061,Technology,OneDrive,Analytics Portal,2025-02-09,4.5,6,2025-02
EVT01116,USR0088,Marketing,Microsoft Teams,Document Collaboration,2025-05-08,1.2,1,2025-05
EVT01117,USR0015,Finance,Microsoft Teams,Project Management,2025-03-16,39.2,14,2025-03
EVT01118,USR0192,Operations,Power BI,Document Collaboration,2025-05-11,3.1,4,2025-05
EVT01119,USR0280,Marketing,SharePoint,Project Management,2025-06-30,6.2,7,2025-06
EVT01120,USR0030,Operations,Viva Insights,Video Conferencing,2025-03-11,39.4,3,2025-03
EVT01121,USR0064,Legal,Power BI,Team Chat,2025-04-17,6.6,7,2025-04
EVT01122,USR0069,Technology,Microsoft Teams,Video Conferencing,2025-05-04,22.6,9,2025-05
EVT01123,USR0162,Technology,Viva Insights,File Sharing,2025-05-01,39.7,10,2025-05
EVT01124,USR0006,Finance,Viva Insights,Project Management,2025-03-04,18.6,0,2025-03
EVT01125,USR0277,Marketing,Viva Insights,Analytics Portal,2025-04-27,19.2,4,2025-04
EVT01126,USR0089,Technology,Viva Insights,Document Collaboration,2025-05-22,7.0,6,2025-05
EVT01127,USR0114,Technology,OneDrive,Document Collaboration,2025-02-07,49.1,16,2025-02
EVT01128,USR0026,Operations,OneDrive,Video Conferencing,2025-04-09,24.4,9,2025-04
EVT01129,USR0262,Sales,OneDrive,Team Chat,2025-02-18,10.8,3,2025-02
EVT01130,USR0139,Technology,Power BI,Project Management,2025-06-03,3.0,1,2025-06
EVT01131,USR0013,Technology,Power BI,File Sharing,2025-05-11,30.1,16,2025-05
EVT01132,USR0180,Technology,OneDrive,Analytics Portal,2025-02-04,43.3,8,2025-02
EVT01133,USR0030,Operations,Power BI,Video Conferencing,2025-01-18,47.7,9,2025-01
EVT01134,USR0050,Sales,Microsoft Teams,Project Management,2025-03-12,24.2,6,2025-03
EVT01135,USR0125,Technology,Microsoft Teams,Video Conferencing,2025-04-17,60.5,20,2025-04
EVT01136,USR0246,Operations,Microsoft Teams,Analytics Portal,2025-03-29,3.0,5,2025-03
EVT01137,USR0247,Technology,OneDrive,Team Chat,2025-05-10,50.7,14,2025-05
EVT01138,USR0286,Legal,Microsoft Teams,Analytics Portal,2025-03-10,27.2,8,2025-03
EVT01139,USR0267,Marketing,Microsoft Teams,File Sharing,2025-01-01,13.2,8,2025-01
EVT01140,USR0148,Sales,SharePoint,Team Chat,2025-03-14,16.0,1,2025-03
EVT01141,USR0211,Legal,SharePoint,File Sharing,2025-03-18,4.1,0,2025-03
EVT01142,USR0126,HR,OneDrive,Team Chat,2025-05-31,21.7,2,2025-05
EVT01143,USR0074,Marketing,SharePoint,Video Conferencing,2025-05-29,11.7,9,2025-05
EVT01144,USR0218,Sales,Power BI,Team Chat,2025-06-18,14.4,7,2025-06
EVT01145,USR0294,Legal,Power BI,Video Conferencing,2025-05-06,7.3,1,2025-05
EVT01146,USR0072,Legal,OneDrive,Video Conferencing,2025-02-08,13.6,1,2025-02
EVT01147,USR0162,Technology,OneDrive,Document Collaboration,2025-04-25,26.5,10,2025-04
EVT01148,USR0159,Marketing,SharePoint,Project Management,2025-05-18,14.9,3,2025-05
EVT01149,USR0155,Sales,SharePoint,Video Conferencing,2025-05-04,6.4,2,2025-05
EVT01150,USR0042,Marketing,OneDrive,Team Chat,2025-03-30,58.2,6,2025-03
EVT01151,USR0079,HR,Microsoft Teams,Video Conferencing,2025-03-27,16.1,2,2025-03
EVT01152,USR0200,Sales,Power BI,Document Collaboration,2025-05-22,45.7,7,2025-05
EVT01153,USR0179,Technology,SharePoint,Analytics Portal,2025-05-20,13.0,4,2025-05
EVT01154,USR0089,Technology,Microsoft Teams,File Sharing,2025-04-07,59.9,0,2025-04
EVT01155,USR0180,Technology,Power BI,Project Management,2025-04-27,26.6,1,2025-04
EVT01156,USR0144,Technology,Power BI,Project Management,2025-03-24,9.9,6,2025-03
EVT01157,USR0277,Marketing,Viva Insights,File Sharing,2025-02-18,7.5,5,2025-02
EVT01158,USR0142,HR,Viva Insights,Video Conferencing,2025-06-28,3.0,2,2025-06
EVT01159,USR0186,Marketing,Viva Insights,Video Conferencing,2025-03-03,18.4,15,2025-03
EVT01160,USR0089,Technology,OneDrive,Project Management,2025-05-27,54.8,6,2025-05
EVT01161,USR0004,Operations,SharePoint,Team Chat,2025-04-09,10.5,2,2025-04
EVT01162,USR0135,Marketing,SharePoint,Document Collaboration,2025-03-01,31.8,0,2025-03
EVT01163,USR0206,Sales,Microsoft Teams,Project Management,2025-04-16,10.9,4,2025-04
EVT01164,USR0289,Finance,Viva Insights,Analytics Portal,2025-01-12,30.4,7,2025-01
EVT01165,USR0239,HR,Power BI,File Sharing,2025-03-23,3.7,5,2025-03
EVT01166,USR0088,Marketing,Microsoft Teams,Video Conferencing,2025-05-02,32.8,8,2025-05
EVT01167,USR0029,Sales,Power BI,Team Chat,2025-06-30,7.8,3,2025-06
EVT01168,USR0120,Finance,Power BI,Analytics Portal,2025-04-08,2.4,5,2025-04
EVT01169,USR0143,Sales,SharePoint,Project Management,2025-04-09,46.2,7,2025-04
EVT01170,USR0153,Legal,Microsoft Teams,Video Conferencing,2025-06-19,26.7,4,2025-06
EVT01171,USR0071,Sales,Viva Insights,Video Conferencing,2025-06-16,16.6,7,2025-06
EVT01172,USR0126,HR,Microsoft Teams,Video Conferencing,2025-02-08,17.8,2,2025-02
EVT01173,USR0013,Technology,SharePoint,Team Chat,2025-05-07,1.6,8,2025-05
EVT01174,USR0300,HR,Microsoft Teams,Document Collaboration,2025-01-10,7.4,4,2025-01
EVT01175,USR0014,HR,SharePoint,Video Conferencing,2025-02-02,18.3,1,2025-02
EVT01176,USR0031,Operations,OneDrive,Document Collaboration,2025-05-09,27.2,2,2025-05
EVT01177,USR0097,Sales,Microsoft Teams,Analytics Portal,2025-06-01,8.2,5,2025-06
EVT01178,USR0186,Marketing,SharePoint,Analytics Portal,2025-03-26,19.1,15,2025-03
EVT01179,USR0218,Sales,Microsoft Teams,Document Collaboration,2025-01-26,18.3,7,2025-01
EVT01180,USR0300,HR,Microsoft Teams,Analytics Portal,2025-04-23,13.3,1,2025-04
EVT01181,USR0276,Finance,Microsoft Teams,Analytics Portal,2025-01-26,50.3,3,2025-01
EVT01182,USR0221,Operations,Microsoft Teams,File Sharing,2025-05-15,8.4,6,2025-05
EVT01183,USR0226,Sales,Power BI,Team Chat,2025-04-27,9.0,11,2025-04
EVT01184,USR0069,Technology,Microsoft Teams,Video Conferencing,2025-01-04,27.2,4,2025-01
EVT01185,USR0278,Legal,SharePoint,Team Chat,2025-02-06,22.5,3,2025-02
EVT01186,USR0037,Operations,Microsoft Teams,Video Conferencing,2025-04-15,23.6,14,2025-04
EVT01187,USR0019,Legal,SharePoint,Project Management,2025-06-17,25.0,0,2025-06
EVT01188,USR0273,Finance,SharePoint,Analytics Portal,2025-02-09,6.5,6,2025-02
EVT01189,USR0035,Marketing,Microsoft Teams,Video Conferencing,2025-01-20,6.6,4,2025-01
EVT01190,USR0121,Sales,SharePoint,Document Collaboration,2025-05-01,25.1,4,2025-05
EVT01191,USR0300,HR,SharePoint,Document Collaboration,2025-03-09,18.1,5,2025-03
EVT01192,USR0263,Legal,Viva Insights,Video Conferencing,2025-03-28,2.8,2,2025-03
EVT01193,USR0051,Technology,Power BI,Document Collaboration,2025-06-09,61.5,10,2025-06
EVT01194,USR0042,Marketing,SharePoint,Project Management,2025-06-27,23.5,3,2025-06
EVT01195,USR0264,Marketing,SharePoint,Team Chat,2025-04-12,45.9,12,2025-04
EVT01196,USR0099,HR,Microsoft Teams,Project Management,2025-06-16,9.4,8,2025-06
EVT01197,USR0274,Finance,Microsoft Teams,Video Conferencing,2025-01-21,20.2,10,2025-01
EVT01198,USR0081,Finance,OneDrive,File Sharing,2025-03-26,38.3,6,2025-03
